block_id,assignment
500099505002110,2
500099505002099,2
500099505002002,2
500099501001148,2
500099505002012,2
500099505002020,2
500099505002073,2
500099505002074,2
500099505002072,2
500099505002062,2
500099505001074,2
500099505001079,2
500099505002037,2
500099501001110,2
500099505002064,2
500099505002041,2
500099501001226,2
500099505001082,2
500099505001000,2
500099501001301,2
500099505002097,2
500099501001239,2
500099505002079,2
500099505002091,2
500099501001195,2
500099501001259,2
500099505001051,2
500099505001054,2
500099505001032,2
500099505001142,2
500099502001091,2
500099505002065,2
500099501001189,2
500099501001038,2
500099501002037,2
500099501002080,2
500099501001247,2
500099501002042,2
500099501001170,2
500099505001010,2
500099505001095,2
500099505001008,2
500099502001013,2
500099501001031,2
500099502001001,2
500099501002073,2
500099501001166,2
500099505001114,2
500099505001067,2
500099501001042,2
500099505001130,2
500099501002044,2
500099501002032,2
500099502001008,2
500099502001076,2
500099501001009,2
500099502001077,2
500099505001093,2
500099501001267,2
500099501001074,2
500099505001149,2
500099501001270,2
500099505002010,2
500099501002005,2
500099505002052,2
500099505002088,2
500099501001186,2
500099505001045,2
500099505002006,2
500099505001068,2
500099505001086,2
500099501001092,2
500099505002061,2
500099505002093,2
500099505003021,2
500099505001087,2
500099501001296,2
500099505002114,2
500099501001241,2
500099505001077,2
500099505001103,2
500099505002066,2
500099505003031,2
500099501001207,2
500110110002013,3
500099505002083,2
500110110002110,3
500110110003038,3
500110102001069,3
500110101012042,3
500110107003005,3
500110106003026,3
500099505002104,2
500110104003051,3
500099505001019,2
500110110002018,3
500110109002057,3
500110104003064,3
500110101013024,3
500110110002023,3
500110102003085,3
500110102003006,3
500110109001031,3
500110105003004,3
500110101022011,3
500110103001004,2
500110106001031,3
500110110001063,3
500110106002029,3
500110110002033,3
500110102003020,3
500110110001034,3
500110110001041,3
500110110001062,3
500110110001040,3
500110110002100,3
500110106002027,3
500110101012022,3
500110107001004,3
500110107001005,3
500110110001064,3
500110109003058,3
500110102003014,3
500110110002015,3
500110101013039,3
500110109003064,3
500110101012049,3
500110101022050,3
500110101013032,3
500110105004012,3
500110106004012,3
500110106003017,3
500110101022045,3
500110105004014,3
500110105004015,3
500110110002052,3
500110101012064,3
500110101011040,3
500110105004016,3
500110101012045,3
500110104002063,3
500110110003043,3
500110101013017,3
500110101011007,3
500110101012047,3
500110110001020,3
500110101012018,3
500110102003046,3
500110109001014,3
500110101013021,3
500110102002027,3
500110110002011,3
500110101022039,3
500110104003065,3
500110104003024,3
500110110003047,3
500110109001011,3
500110110001058,3
500110110003018,3
500110105005007,3
500110104001063,3
500110105002031,3
500110105005028,3
500110101011044,3
500110104002064,3
500110105004035,3
500110101011038,3
500110105004013,3
500110105004026,3
500110105004025,3
500110105005002,3
500110105001010,3
500110105004020,3
500110110002006,3
500110102003063,3
500110106001011,3
500110105005008,3
500110110002044,3
500110101011032,3
